row_no,source_section,province,site_name,url,normalized_url,soft_match_key,effective_soft_match_key,candidate_source_level,candidate_platform_type,candidate_action,action_reason,xml_strict_url_dup_count,xml_name_dup_count,xml_soft_dup_count,review_bucket,db_match_type,db_match_count,existing_id,existing_name,existing_url,existing_normalized_url,existing_source_level,existing_platform_type,recommended_batch,recommended_action
131,企业招标采购平台,,国网 e 商,https://www.e-ceic.com/,https://www.e-ceic.com/,www.e-ceic.com,www.e-ceic.com,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_other_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review
132,企业招标采购平台,,中国电信阳光采购网,https://caigou.chinatelecom.com.cn/ctsc-portal/ctscPortal,https://caigou.chinatelecom.com.cn/ctsc-portal/ctscPortal,caigou.chinatelecom.com.cn/ctsc-portal/ctscportal,caigou.chinatelecom.com.cn/ctsc-portal/ctscPortal,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
133,企业招标采购平台,,中国联通采购与招标网,http://www.chinaunicombidding.cn/,http://www.chinaunicombidding.cn/,www.chinaunicombidding.cn,www.chinaunicombidding.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
134,企业招标采购平台,,中国移动采购与招标网,https://b2b.10086.cn/,https://b2b.10086.cn/,b2b.10086.cn,b2b.10086.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,2,enterprise_bidding_platform,soft_match,1,80,中国移动采购与招标网,https://b2b.10086.cn,https://b2b.10086.cn,行业垂直,行业核心,B-现有库归并,merge_soft_match
135,企业招标采购平台,,CEC 电子采购平台,http://www.cec-ec.com.cn,http://www.cec-ec.com.cn,www.cec-ec.com.cn,www.cec-ec.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
136,企业招标采购平台,,中国一汽电子招标采购电子交易平台,https://etp.faw.cn/,https://etp.faw.cn/,etp.faw.cn,etp.faw.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,1,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
137,企业招标采购平台,,东风电子采购平台,https://www.dfmjyzx.com/,https://www.dfmjyzx.com/,www.dfmjyzx.com,www.dfmjyzx.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
138,企业招标采购平台,,中国一重集中采购平台,http://jzcg.cfhi.com/,http://jzcg.cfhi.com/,jzcg.cfhi.com,jzcg.cfhi.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
139,企业招标采购平台,,国机集团电子采购平台,https://epp.sinomach.com.cn/,https://epp.sinomach.com.cn/,epp.sinomach.com.cn,epp.sinomach.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
140,企业招标采购平台,,哈尔滨电气集团电子商务平台,https://scm.harbin-electric.com/,https://scm.harbin-electric.com/,scm.harbin-electric.com,scm.harbin-electric.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
141,企业招标采购平台,,东方电气集中采购管理平台,https://nsrm.dongfang.com/,https://nsrm.dongfang.com/,nsrm.dongfang.com,nsrm.dongfang.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
142,企业招标采购平台,,鞍钢集团电子招投标交易平台,https://bid.ansteelscm.com,https://bid.ansteelscm.com,bid.ansteelscm.com,bid.ansteelscm.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,2,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
143,企业招标采购平台,,鞍钢智慧招投标平台,https://bid.ansteel.cn/,https://bid.ansteel.cn/,bid.ansteel.cn,bid.ansteel.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
144,企业招标采购平台,,欧贝,https://www.obei.com.cn/,https://www.obei.com.cn/,www.obei.com.cn,www.obei.com.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_other_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review
145,企业招标采购平台,,中铝集团电子招投标平台,https://eb.chinalco.com.cn/,https://eb.chinalco.com.cn/,eb.chinalco.com.cn,eb.chinalco.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,2,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
146,企业招标采购平台,,海洋服务中心,https://gs.coscoshipping.com/,https://gs.coscoshipping.com/,gs.coscoshipping.com,gs.coscoshipping.com,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_other_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review
147,企业招标采购平台,,中国航空集团有限公司采购管理平台,https://pur.airchina.com.cn/,https://pur.airchina.com.cn/,pur.airchina.com.cn,pur.airchina.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
148,企业招标采购平台,,东航集中采购平台,https://caigou.ceair.com/,https://caigou.ceair.com/,caigou.ceair.com,caigou.ceair.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
149,企业招标采购平台,,南航电子采购平台,https://csbidding.csair.cn/,https://csbidding.csair.cn/,csbidding.csair.cn,csbidding.csair.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
150,企业招标采购平台,,中化电子招投标平台,http://e.sinochemitc.com/,http://e.sinochemitc.com/,e.sinochemitc.com,e.sinochemitc.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
151,企业招标采购平台,,中国五矿集团采购电子商务平台,https://ec.minmetals.com.cn/,https://ec.minmetals.com.cn/,ec.minmetals.com.cn,ec.minmetals.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
152,企业招标采购平台,,通用技术中心采购平台,https://cg.gt.cn/,https://cg.gt.cn/,cg.gt.cn,cg.gt.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
153,企业招标采购平台,,云筑网,https://www.yzw.cn/,https://www.yzw.cn/,www.yzw.cn,www.yzw.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_other_platform,soft_match,1,84,云筑网（中建）,https://www.yzw.cn,https://www.yzw.cn,行业垂直,行业核心,B-现有库归并,merge_soft_match
154,企业招标采购平台,,中储粮服务网,https://fwgs.sinograin.com.cn/,https://fwgs.sinograin.com.cn/,fwgs.sinograin.com.cn,fwgs.sinograin.com.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_other_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review
155,企业招标采购平台,,中储粮电子交易平台,https://www.esinograin.com/,https://www.esinograin.com/,www.esinograin.com,www.esinograin.com,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
156,企业招标采购平台,,国投集团电子采购平台,https://www.sdicc.com.cn/,https://www.sdicc.com.cn/,www.sdicc.com.cn,www.sdicc.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
157,企业招标采购平台,,招商局集团电子招标采购交易平台,https://dzzb.ciesco.com.cn/,https://dzzb.ciesco.com.cn/,dzzb.ciesco.com.cn,dzzb.ciesco.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,2,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
158,企业招标采购平台,,华润集团守正电子招标平台,https://szecp.crc.com.cn/,https://szecp.crc.com.cn/,szecp.crc.com.cn,szecp.crc.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,2,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
159,企业招标采购平台,,中国节能电子采购平台,https://www.ebidding.cecep.cn/,https://www.ebidding.cecep.cn/,www.ebidding.cecep.cn,www.ebidding.cecep.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
160,企业招标采购平台,,中煤集团采购一体化平台,https://ego.chinacoal.com/,https://ego.chinacoal.com/,ego.chinacoal.com,ego.chinacoal.com,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
161,企业招标采购平台,,中国煤科电子采购平台,http://cg.ccteg.cn/,http://cg.ccteg.cn/,cg.ccteg.cn,cg.ccteg.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
162,企业招标采购平台,,中国国电集团电子招投标系统,http://www.cgdcbidding.com/,http://www.cgdcbidding.com/,www.cgdcbidding.com,www.cgdcbidding.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
163,企业招标采购平台,,航天电子采购平台,http://www.ispacechina.com,http://www.ispacechina.com,www.ispacechina.com,www.ispacechina.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
164,企业招标采购平台,,首创股份电子商务平台,http://ecp.capitalwater.cn/,http://ecp.capitalwater.cn/,ecp.capitalwater.cn,ecp.capitalwater.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
165,企业招标采购平台,,中国长江三峡集团公司电子采购平台,http://epp.ctg.com.cn/,http://epp.ctg.com.cn/,epp.ctg.com.cn,epp.ctg.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
166,企业招标采购平台,,国铁采购平台,https://cg.95306.cn/,https://cg.95306.cn/,cg.95306.cn,cg.95306.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
167,企业招标采购平台,,中国联通电子招标投标交易平台,http://111.198.162.67/zglt/index,http://111.198.162.67/zglt/index,111.198.162.67/zglt/index,111.198.162.67/zglt/index,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
168,企业招标采购平台,,中国有色集团采购招标电子商务平台,http://ecp.cnmc.com.cn,http://ecp.cnmc.com.cn,ecp.cnmc.com.cn,ecp.cnmc.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
169,企业招标采购平台,,中煤招标有限责任公司电子招投标平台,http://www.zmzb.com/,http://www.zmzb.com/,www.zmzb.com,www.zmzb.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
170,企业招标采购平台,,中国兵器装备集团有限公司招标投标交易平台,https://www.cse-bidding.com,https://www.cse-bidding.com,www.cse-bidding.com,www.cse-bidding.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,1,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
171,企业招标采购平台,,中国交建物资采购管理信息系统,http://empm.ccccltd.cn/PMS/,http://empm.ccccltd.cn/PMS/,empm.ccccltd.cn/pms,empm.ccccltd.cn/PMS,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
172,企业招标采购平台,,国药器材电子招标采购平台,https://sinopharmzc.com/#/home,https://sinopharmzc.com/,sinopharmzc.com,sinopharmzc.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
173,企业招标采购平台,,中电采购平台,http://bid.ceiec.com.cn,http://bid.ceiec.com.cn,bid.ceiec.com.cn,bid.ceiec.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
174,企业招标采购平台,,中国航发电子招投标平台,http://ebid.aecc-mall.com,http://ebid.aecc-mall.com,ebid.aecc-mall.com,ebid.aecc-mall.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
175,企业招标采购平台,,中国石化电子招标投标交易平台（工程、服务交易平台）,https://ebidding.sinopec.com,https://ebidding.sinopec.com,ebidding.sinopec.com,ebidding.sinopec.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
176,企业招标采购平台,,中国印钞造币集中采购电子平台,https://bidding.cbpm.cn,https://bidding.cbpm.cn,bidding.cbpm.cn,bidding.cbpm.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
177,企业招标采购平台,,中核集团电子采购平台,https://www.cnncecp.com/,https://www.cnncecp.com/,www.cnncecp.com,www.cnncecp.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
178,企业招标采购平台,,中国大唐集团公司电子商务平台,http://www.cdt-ec.com,http://www.cdt-ec.com,www.cdt-ec.com,www.cdt-ec.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
179,企业招标采购平台,,中国电子进出口有限公司招标采购网,http://bidding.ceiec.com.cn/,http://bidding.ceiec.com.cn/,bidding.ceiec.com.cn,bidding.ceiec.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
180,企业招标采购平台,,电能易购招标采购平台,https://ebid.espic.com.cn/,https://ebid.espic.com.cn/,ebid.espic.com.cn,ebid.espic.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
181,企业招标采购平台,,中国融通电子商务平台,https://www.ronghw.cn/,https://www.ronghw.cn/,www.ronghw.cn,www.ronghw.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,2,2,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
182,企业招标采购平台,,中国海洋石油集团有限公司采办业务管理与交易系统,https://buy.cnooc.com.cn,https://buy.cnooc.com.cn,buy.cnooc.com.cn,buy.cnooc.com.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
183,企业招标采购平台,,中国交建装备采购管理信息系统,http://ecp.ccccltd.cn,http://ecp.ccccltd.cn,ecp.ccccltd.cn,ecp.ccccltd.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
184,企业招标采购平台,,招商局集团电子招标采购交易平台,https://dzzb.ciesco.com.cn/,https://dzzb.ciesco.com.cn/,dzzb.ciesco.com.cn,dzzb.ciesco.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,2,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
185,企业招标采购平台,,国家开发投资公司（集团）电子采购平台,http://eps.sdic.com.cn/,http://eps.sdic.com.cn/,eps.sdic.com.cn,eps.sdic.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
186,企业招标采购平台,,北京能源招投标网,http://www.be-bidding.com,http://www.be-bidding.com,www.be-bidding.com,www.be-bidding.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
187,企业招标采购平台,,中国电建公共资源交易系统,http://bid.powerchina.cn,http://bid.powerchina.cn,bid.powerchina.cn,bid.powerchina.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
188,企业招标采购平台,,中国华电集团电子商务平台,http://www.chdtp.com.cn,http://www.chdtp.com.cn,www.chdtp.com.cn,www.chdtp.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
189,企业招标采购平台,,国家电网公司电子商务平台,http://ecp.sgcc.com.cn/,http://ecp.sgcc.com.cn/,ecp.sgcc.com.cn,ecp.sgcc.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2,enterprise_procurement_platform,soft_match,1,86,国家电网电子商务平台,https://ecp.sgcc.com.cn,https://ecp.sgcc.com.cn,行业垂直,行业核心,B-现有库归并,merge_soft_match
190,企业招标采购平台,,航空工业电子招投标交易平台,http://ebid.eavic.com,http://ebid.eavic.com,ebid.eavic.com,ebid.eavic.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
191,企业招标采购平台,,中国华能集团公司电子招投标系统,http://www.chnzb.cn/hnzb/,http://www.chnzb.cn/hnzb/,www.chnzb.cn/hnzb,www.chnzb.cn/hnzb,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
192,企业招标采购平台,,中铁建电子招标平台,http://ebid.crccmall.com/,http://ebid.crccmall.com/,ebid.crccmall.com,ebid.crccmall.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
193,企业招标采购平台,,中国移动电子采购与招标投标系统,http://b2b.10086.cn,http://b2b.10086.cn,b2b.10086.cn,b2b.10086.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,2,enterprise_bidding_platform,soft_match,1,80,中国移动采购与招标网,https://b2b.10086.cn,https://b2b.10086.cn,行业垂直,行业核心,B-现有库归并,merge_soft_match
194,企业招标采购平台,,中国电力设备信息网电子招标交易平台,http://www.cpeinet.com.cn/,http://www.cpeinet.com.cn/,www.cpeinet.com.cn,www.cpeinet.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
195,企业招标采购平台,,中国石化电子招标投标交易平台物资装备交易平台,http://bidding.sinopec.com,http://bidding.sinopec.com,bidding.sinopec.com,bidding.sinopec.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
196,企业招标采购平台,,国家能源招标网,http://www.chnenergybidding.com.cn/,http://www.chnenergybidding.com.cn/,www.chnenergybidding.com.cn,www.chnenergybidding.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,soft_match,1,87,国家能源集团电子商务平台,https://www.chnenergybidding.com.cn,https://www.chnenergybidding.com.cn,行业垂直,行业核心,B-现有库归并,merge_soft_match
197,企业招标采购平台,,中铝集团电子招投标平台,http://eb.chinalco.com.cn,http://eb.chinalco.com.cn,eb.chinalco.com.cn,eb.chinalco.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,2,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
198,企业招标采购平台,,冀中能源集团招标投标电子交易平台,http://jzny.e-bidding.org/,http://jzny.e-bidding.org/,jzny.e-bidding.org,jzny.e-bidding.org,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
199,企业招标采购平台,,太钢电子招投标交易平台,https://bid.tisco.com.cn,https://bid.tisco.com.cn,bid.tisco.com.cn,bid.tisco.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
200,企业招标采购平台,,晋能控股招标采购平台,http://dzzb.dtcoalmine.com,http://dzzb.dtcoalmine.com,dzzb.dtcoalmine.com,dzzb.dtcoalmine.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
201,企业招标采购平台,,能建电子招投标交易平台,http://jc.imeec.cn/,http://jc.imeec.cn/,jc.imeec.cn,jc.imeec.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
202,企业招标采购平台,,内蒙古电力集团电子商务系统,http://impc.e-bidding.org/,http://impc.e-bidding.org/,impc.e-bidding.org,impc.e-bidding.org,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
203,企业招标采购平台,,内蒙古能建电子商务平台,http://et.imeec.cn/cms/index.htm,http://et.imeec.cn/cms/index.htm,et.imeec.cn/cms/index.htm,et.imeec.cn/cms/index.htm,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
204,企业招标采购平台,,鞍钢矿业招标投标平台,http://www.anmining.com/Tcrazy/Business.aspx,http://www.anmining.com/Tcrazy/Business.aspx,www.anmining.com/tcrazy/business.aspx,www.anmining.com/Tcrazy/Business.aspx,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
205,企业招标采购平台,,鞍钢集团电子招投标交易平台,http://bid.ansteel.cn,http://bid.ansteel.cn,bid.ansteel.cn,bid.ansteel.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,2,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
206,企业招标采购平台,,中国一汽电子招标采购交易平台,http://ept.fawiec.com,http://ept.fawiec.com,ept.fawiec.com,ept.fawiec.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
207,企业招标采购平台,,一汽机电产品国际招标电子交易平台,https://etp.faw.cn/,https://etp.faw.cn/,etp.faw.cn,etp.faw.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,1,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
208,企业招标采购平台,,哈电集团电子商务平台,https://scm.harbin-electric.com,https://scm.harbin-electric.com,scm.harbin-electric.com,scm.harbin-electric.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
